Número da pesquisa,Título,Link da pesquisa,Data,Local,Instituto de pesquisa
00856,ÍNDICE DE CONFIANÇA DO CONSUMIDOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/963,05/1998,BRASIL,DATAFOLHA
00857,AVALIAÇÃO FHC (2 anos 11 meses)/ AVALIAÇÃO PLANO REAL (3 anos 4 meses)/ INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO GOVERNADORES/ AVALIAÇÃO DO CONGRESSO NACIONAL/ AVALIAÇÃO DO PACOTE ECONÔMICO,https://www.cesop.unicamp.br/por/banco_de_dados/v/964,12/1997,BRASIL,DATAFOLHA
00859,ÍNDICE DE CONFIANÇA DO CONSUMIDOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/965,04/1998,SÃO PAULO/CAP,DATAFOLHA
00860,AVALIAÇÃO FHC/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADORES/ AVALIAÇÃO GOVERNADORES/ AVALIAÇÃO PREFEITOSAVALIAÇÃO CONGRESSO NACIONAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/966,06/1998,BRASIL,DATAFOLHA
00861,ÍNDICE DE CONFIANÇA DO CONSUMIDOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/967,04/1998,SÃO PAULO/CAP,DATAFOLHA
00862,PESQUISA DE VITIMIZAÇÃO,https://www.cesop.unicamp.br/por/banco_de_dados/v/968,11/1997,SÃO PAULO/CAP,DATAFOLHA
00863,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO PLANO REAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/969,09/1998,BRASIL,DATAFOLHA
00864,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO PLANO REAL/ PROJETO RII,https://www.cesop.unicamp.br/por/banco_de_dados/v/970,08/1998,BRASIL,DATAFOLHA
00865,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO PLANO REAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/971,05/1998,BRASIL,DATAFOLHA
00866,AVALIAÇÃO FERNANDO HENRIQUE (3 anos 5 meses) INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO PLANO REAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/972,04/1998,BRASIL,DATAFOLHA
00867,AVALIAÇÃO DO TRANSPORTE COLETIVO DE SÃO PAULO/ PRIVATIZAÇÃO DA CESP,https://www.cesop.unicamp.br/por/banco_de_dados/v/973,02/1998,SÃO PAULO/CAP,DATAFOLHA
00868,AVALIAÇÃO FHC/ INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO DO HORÁRIO ELEITORAL DOS CANDIDATOS A PRESIDENTE/ AVALIAÇÃO DO PLANO REAL/ PROJETO RII,https://www.cesop.unicamp.br/por/banco_de_dados/v/974,09/1998,BRASIL,DATAFOLHA
00869,INTENÇÃO DE VOTO GOVERNADOR DE SÃO PAULO/ INTENÇÃO DE VOTO PARA SENADOR DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/975,09/1998,SÃO PAULO/SP,DATAFOLHA
00870,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO PLANO REAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/976,09/1998,BRASIL,DATAFOLHA
00873,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR/ AVALIAÇÃO GOVERNADOR/ DESEMPREGO,https://www.cesop.unicamp.br/por/banco_de_dados/v/978,07/1998,BRASIL,DATAFOLHA
00875,INTENÇÃO DE VOTO PARA GOVERNADOR DE SÃO PAULO AVALIAÇÃO DO GOVERNADOR DE SÃO PAULO (2 anos e 9 meses),https://www.cesop.unicamp.br/por/banco_de_dados/v/979,09/1997,SÃO PAULO/SP,DATAFOLHA
00877,BRASIL X FRANÇA/ AVALIAÇÃO ZAGALLO/ AVALIAÇÃO JOGADORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/981,07/1998,SÃO PAULO/CAP,DATAFOLHA
00878,INTENÇÃO DE VOTO PARA GOVERNADOR DE SÃO PAULO/ AVALIAÇÃO HORÁRIO ELEITORAL GRATUITO/ DEBATE ENTRE OS CANDIDATOS AO GOVERNO DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/982,08/1998,SÃO PAULO/SP,DATAFOLHA
00879,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE/ INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DE SÃO PAULO/ INTENÇÃO DE VOTO PARA SENADOR DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/983,09/1998,SÃO PAULO/SP,DATAFOLHA
00880,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE/ INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DE RIO DE JANEIRO/ INTENÇÃO DE VOTO PARA SENADOR DE RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/984,09/1998,RIO DE JANEIRO/RJ,DATAFOLHA
00881,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE/ INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DE MINAS GERAIS/ INTENÇÃO DE VOTO PARA SENADOR DE MINAS GERAIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/985,09/1998,MINAS GERAIS/MG,DATAFOLHA
00882,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE/ INTENÇÃO DE VOTO PARA PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DO PARANÁ/ INTENÇÃO DE VOTO PARA SENADOR DO PARANÁ,https://www.cesop.unicamp.br/por/banco_de_dados/v/986,09/1998,PARANÁ/PR,DATAFOLHA
00883,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇAÕ DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DO RIO GRANDE DO SUL/ INTENÇÃO DE VOTO PARA SENADOR DO RIO GRANDE DO SUL,https://www.cesop.unicamp.br/por/banco_de_dados/v/987,09/1998,RIO GRANDE DO SUL/RS,DATAFOLHA
00884,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DE PERNAMBUCO / INTENÇÃO DE VOTO PARA SENADOR DE PERNAMBUCO,https://www.cesop.unicamp.br/por/banco_de_dados/v/988,09/1998,PERNAMBUCO/PE,DATAFOLHA
00885,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DO DISTRITO FEDERAL / INTENÇÃO DE VOTO PARA SENADOR DO DISTRITO FEDERAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/989,09/1998,DISTRITO FEDERAL/DF,DATAFOLHA
00886,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DE SANTA CATARINA / INTENÇÃO DE VOTO PARA SENADOR DE SANTA CATARINA,https://www.cesop.unicamp.br/por/banco_de_dados/v/990,09/1998,SANTA CATARINA/SC,DATAFOLHA
00887,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DA BAHIA/ INTENÇÃO DE VOTO PARA SENADOR DA BAHIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/991,09/1998,BAHIA/BA,DATAFOLHA
00888,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DO CEARÁ / INTENÇÃO DE VOTO PARA SENADOR DO CEARÁ,https://www.cesop.unicamp.br/por/banco_de_dados/v/992,09/1998,CEARÁ/CE,DATAFOLHA
00889,BRASIL X ESCÓCIA/ AVALIAÇÃO ZAGALLO,https://www.cesop.unicamp.br/por/banco_de_dados/v/993,06/1998,SÃO PAULO/CAP,DATAFOLHA
00890,BRASIL X MARROCOS/ AVALIAÇÃO ZAGALLO,https://www.cesop.unicamp.br/por/banco_de_dados/v/994,06/1998,SÃO PAULO/CAP,DATAFOLHA
00891,PRIVATIZAÇÃO DA TELEBRÁS/ RAZÕES DA AVALIAÇÃO DO DESEMPREGO DO PREFEITO CELSO PITTA,https://www.cesop.unicamp.br/por/banco_de_dados/v/995,06/1998,SÃO PAULO/CAP,DATAFOLHA
00892,BRASIL X NORUEGA/ AVALIAÇÃO ZAGALLO,https://www.cesop.unicamp.br/por/banco_de_dados/v/996,06/1998,SÃO PAULO/CAP,DATAFOLHA
00893,BRASIL X CHILE/ AVALIAÇÃO ZAGALLO,https://www.cesop.unicamp.br/por/banco_de_dados/v/997,06/1998,SÃO PAULO/CAP,DATAFOLHA
00894,BRASIL X DINAMARCA/ AVALIAÇÃO ZAGALLO,https://www.cesop.unicamp.br/por/banco_de_dados/v/998,07/1998,SÃO PAULO/CAP,DATAFOLHA
00895,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DE SÃO PAULO/ INTENÇÃO DE VOTO PARA SENADOR DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/999,09/1998,SÃO PAULO/SP,DATAFOLHA
00896,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DO CEARÁ / INTENÇÃO DE VOTO PARA SENADOR DO CEARÁ,https://www.cesop.unicamp.br/por/banco_de_dados/v/1000,09/1998,CEARÁ/CE,DATAFOLHA
00897,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DA BAHIA / INTENÇÃO DE VOTO PARA SENADOR DA BAHIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1001,09/1998,BAHIA/BA,DATAFOLHA
00898,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇAÕ DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DO DISTRITO FEDERAL/ INTENÇÃO DE VOTO PARA SENADOR DO DISTRITO FEDERAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1002,09/1998,DISTRITO FEDERAL/DF,DATAFOLHA
00899,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DE SANTA CATARINA / INTENÇÃO DE VOTO PARA SENADOR DE SANTA CATARINA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1003,09/1998,SANTA CATARINA/SC,DATAFOLHA
00900,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇAÕ DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DE PERNAMBUCO/ INTENÇÃO DE VOTO PARA SENADOR DE PERNAMBUCO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1004,09/1998,PERNAMBUCO/PE,DATAFOLHA
00901,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇAÕ DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DO RIO GRANDE DO SUL/ INTENÇÃO DE VOTO PARA SENADOR DO RIO GRANDE DO SUL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1005,09/1998,RIO GRANDE DO SUL/RS,DATAFOLHA
00902,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DO PARANÁ / INTENÇÃO DE VOTO PARA SENADOR DO PARANÁ,https://www.cesop.unicamp.br/por/banco_de_dados/v/1006,09/1998,PARANÁ/PR,DATAFOLHA
00903,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DE MINAS GERAIS / INTENÇÃO DE VOTO PARA SENADOR DE MINAS GERAIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1007,09/1998,MINAS GERAIS/MG,DATAFOLHA
00904,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO/ INTENÇÃO DE VOTO PRESIDENTE/ AVALIAÇÃO PLANO REAL/ INTENÇÃO DE VOTO PARA GOVERNADOR DO RIO DE JANEIRO / INTENÇÃO DE VOTO PARA SENADOR DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1008,09/1998,RIO DE JANEIRO/RJ,DATAFOLHA
00905,INTENÇÃO DE VOTO PARA GOVERNADOR DE SÃO PAULO/ INTENÇÃO DE VOTO PARA SENADOR DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1009,09/1998,SÃO PAULO/SP,DATAFOLHA
00906,INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1010,10/1998,BRASIL,DATAFOLHA
00907,INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADOR DA BAHIA/ INTENÇÃO DE VOTO PARA SENADOR DA BAHIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1011,10/1998,BAHIA/BA,DATAFOLHA
00908,INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADOR DO CEARÁ/ INTENÇÃO DE VOTO PARA SENADOR DO CEARÁ,https://www.cesop.unicamp.br/por/banco_de_dados/v/1012,09/1998,CEARÁ/CE,DATAFOLHA
00909,INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADOR DE SANTA CATARINA/ INTENÇÃO DE VOTO PARA SENADOR DE SANTA CATARINA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1013,10/1998,SANTA CATARINA/SC,DATAFOLHA
00910,INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADOR DO DISTRITO FEDERAL/ INTENÇÃO DE VOTO PARA SENADOR DO DISTRITO FEDERAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1014,10/1998,DISTRITO FEDERAL/DF,DATAFOLHA
00911,INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADOR DE PERNAMBUCO/ INTENÇÃO DE VOTO PARA SENADOR DE PERNAMBUCO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1015,10/1998,PERNAMBUCO/PE,DATAFOLHA
00912,INTENÇÃO DE VOTO PARA PRESIDENTE / INTENÇÃO DE VOTO PARA GOVERNADOR DO RIO GRANDE DO SUL / INTENÇÃO DE VOTO PARA SENADOR DO RIO GRANDE DO SUL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1016,10/1998,RIO GRANDE DO SUL/RS,DATAFOLHA
00913,INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADOR DO PARANÁ/ INTENÇÃO DE VOTO PARA SENADOR DO PARANÁ,https://www.cesop.unicamp.br/por/banco_de_dados/v/1017,10/1998,PARANÁ/PR,DATAFOLHA
00914,INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADOR DE MINAS GERAIS/ INTENÇÃO DE VOTO PARA SENADOR DE MINAS GERAIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1018,10/1998,MINAS GERAIS/MG,DATAFOLHA
00915,INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADOR DO RIO DE JANEIRO/ INTENÇÃO DE VOTO PARA SENADOR DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1019,10/1998,RIO DE JANEIRO/RJ,DATAFOLHA
00916,INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADOR DE SÃO PAULO/ INTENÇÃO DE VOTO PARA SENADOR DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1020,10/1998,SÃO PAULO/SP,DATAFOLHA
00917,INTENÇÃO DE VOTO PARA GOVERNADOR DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1021,10/1998,SÃO PAULO/SP,DATAFOLHA
00918,INTENÇÃO DE VOTO PARA GOVERNADOR DO DISTRITO FEDERAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1022,10/1998,DISTRITO FEDERAL/DF,DATAFOLHA
00919,INTENÇÃO DE VOTO PARA GOVERNADOR DO RIO GRANDE DO SUL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1023,10/1998,RIO GRANDE DO SUL/RS,DATAFOLHA
00920,INTENÇÃO DE VOTO PARA GOVERNADOR DE MINAS GERAIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1024,10/1998,MINAS GERAIS/MG,DATAFOLHA
00921,INTENÇÃO DE VOTO PARA GOVERNADOR DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1025,10/1998,RIO DE JANEIRO/RJ,DATAFOLHA
00922,INTENÇÃO DE VOTO PARA GOVERNADOR DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1026,10/1998,SÃO PAULO/SP,DATAFOLHA
00923,INTENÇÃO DE VOTO PARA GOVERNADOR DO DISTRITO FEDERAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1027,10/1998,DISTRITO FEDERAL/DF,DATAFOLHA
00924,INTENÇÃO DE VOTO PARA GOVERNADOR DO RIO GRANDE DO SUL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1028,10/1998,RIO GRANDE DO SUL/RS,DATAFOLHA
00925,INTENÇÃO DE VOTO PARA GOVERNADOR DE MINAS GERAIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1029,10/1998,MINAS GERAIS/MG,DATAFOLHA
00926,INTENÇÃO DE VOTO PARA GOVERNADOR DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1030,10/1998,RIO DE JANEIRO/RJ,DATAFOLHA
00927,INTENÇÃO DE VOTO PARA GOVERNADOR DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1031,10/1998,SÃO PAULO/SP,DATAFOLHA
00928,INTENÇÃO DE VOTO PARA GOVERNADOR DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1032,10/1998,SÃO PAULO/SP,DATAFOLHA
00929,INTENÇÃO DE VOTO PARA GOVERNADOR DO DISTRITO FEDERAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1033,10/1998,DISTRITO FEDERAL/DF,DATAFOLHA
00930,INTENÇÃO DE VOTO PARA GOVERNADOR DO RIO GRANDE DO SUL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1034,10/1998,RIO GRANDE DO SUL/RS,DATAFOLHA
00931,INTENÇÃO DE VOTO PARA GOVERNADOR DE MINAS GERAIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1035,10/1998,MINAS GERAIS/MG,DATAFOLHA
00932,INTENÇÃO DE VOTO PARA GOVERNADOR DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1036,10/1998,RIO DE JANEIRO/RJ,DATAFOLHA
00933,INTENÇÃO DE VOTO PARA GOVERNADOR DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1037,10/1998,SÃO PAULO/SP,DATAFOLHA
00934,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO / EXPECTATIVA FERNANDO HENRIQUE CARDOSO/ DENÚNCIAS CONTRA O GOVERNO/ REFORMA DA PREVIDÊNCIA/ AVALIAÇÃO PLANO REAL/ AVALIAÇÃO CONGRESSO NACIONAL AVALIAÇÃO GOVERNADOR DO DISTRITO FEDERAL EXPECTATIVA DO GOVERNADOR DO DISTRITO FEDERAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1038,12/1998,DISTRITO FEDERAL/DF,DATAFOLHA
00935,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO / EXPECTATIVA FERNANDO HENRIQUE CARDOSO/ DENÚNCIAS CONTRA O GOVERNO/ REFORMA DA PREVIDÊNCIA/ AVALIAÇÃO PLANO REAL/ AVALIAÇÃO CONGRESSO NACIONAL AVALIAÇÃO GOVERNADOR DE PERNAMBUCO EXPECTATIVA DO GOVERNADOR DO PERNAMBUCO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1039,12/1998,PERNAMBUCO/PE,DATAFOLHA
00936,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO / EXPECTATIVA FERNANDO HENRIQUE CARDOSO/ DENÚNCIAS CONTRA O GOVERNO/ REFORMA DA PREVIDÊNCIA/ AVALIAÇÃO PLANO REAL/ AVALIAÇÃO CONGRESSO NACIONAL AVALIAÇÃO GOVERNADOR DO CEARÁ EXPECTATIVA DO GOVERNADOR DO CEARÁ,https://www.cesop.unicamp.br/por/banco_de_dados/v/1040,12/1998,CEARÁ/CE,DATAFOLHA
00937,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO / EXPECTATIVA FERNANDO HENRIQUE CARDOSO/ DENÚNCIAS CONTRA O GOVERNO/ REFORMA DA PREVIDÊNCIA/ AVALIAÇÃO PLANO REAL/ AVALIAÇÃO CONGRESSO NACIONAL AVALIAÇÃO GOVERNADOR DA BAHIA EXPECTATIVA DO GOVERNADOR DA BAHIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1041,12/1998,BAHIA/BA,DATAFOLHA
00938,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO / EXPECTATIVA FERNANDO HENRIQUE CARDOSO/ DENÚNCIAS CONTRA O GOVERNO/ REFORMA DA PREVIDÊNCIA/ AVALIAÇÃO PLANO REAL/ AVALIAÇÃO CONGRESSO NACIONAL AVALIAÇÃO GOVERNADOR DO PARANÁ EXPECTATIVA DO GOVERNADOR DO PARANÁ,https://www.cesop.unicamp.br/por/banco_de_dados/v/1042,12/1998,PARANÁ/PR,DATAFOLHA
00939,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO / EXPECTATIVA FERNANDO HENRIQUE CARDOSO/ DENÚNCIAS CONTRA O GOVERNO/ REFORMA DA PREVIDÊNCIA/ AVALIAÇÃO PLANO REAL/ AVALIAÇÃO CONGRESSO NACIONAL AVALIAÇÃO GOVERNADOR DE SANTA CATARINA EXPECTATIVA DO GOVERNADOR DE SANTA CATARINA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1043,12/1998,SANTA CATARINA/SC,DATAFOLHA
00940,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO / EXPECTATIVA FERNANDO HENRIQUE CARDOSO/ DENÚNCIAS CONTRA O GOVERNO/ REFORMA DA PREVIDÊNCIA/ AVALIAÇÃO PLANO REAL/ AVALIAÇÃO CONGRESSO NACIONAL AVALIAÇÃO GOVERNADOR DO RIO GRANDE DO SUL EXPECTATIVA DO GOVERNADOR DO RIO GRANDE SO SUL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1044,12/1998,RIO GRANDE DO SUL/RS,DATAFOLHA
00941,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO / EXPECTATIVA FERNANDO HENRIQUE CARDOSO/ DENÚNCIAS CONTRA O GOVERNO/ REFORMA DA PREVIDÊNCIA/ AVALIAÇÃO PLANO REAL/ AVALIAÇÃO CONGRESSO NACIONAL AVALIAÇÃO GOVERNADOR DE MINAS GERAIS EXPECTATIVA DO GOVERNADOR DE MINAS GERAIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1045,12/1998,MINAS GERAIS/MG,DATAFOLHA
00942,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO / EXPECTATIVA FERNANDO HENRIQUE CARDOSO/ DENÚNCIAS CONTRA O GOVERNO/ REFORMA DA PREVIDÊNCIA/ AVALIAÇÃO PLANO REAL/ AVALIAÇÃO CONGRESSO NACIONAL AVALIAÇÃO GOVERNADOR DO RIO DE JANEIRO EXPECTATIVA DO GOVERNADOR DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1046,12/1998,RIO DE JANEIRO/CAP,DATAFOLHA
00943,AVALIAÇÃO FERNANDO HENRIQUE CARDOSO / EXPECTATIVA FERNANDO HENRIQUE CARDOSO/ DENÚNCIAS CONTRA O GOVERNO/ REFORMA DA PREVIDÊNCIA/ AVALIAÇÃO PLANO REAL/ AVALIAÇÃO CONGRESSO NACIONAL AVALIAÇÃO GOVERNADOR DE SÃO PAULO EXPECTATIVA DO GOVERNADOR DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1047,12/1998,SÃO PAULO/CAP,DATAFOLHA
00944,INTENÇÃO DE VOTO PARA PREFEITO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1048,10/1996,SANTO ANDRÉ/SP,DATAFOLHA
00945,INTENÇÃO DE VOTO PARA PREFEITO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1049,10/1996,SÃO BERNARDO DO CAMPO/SP,DATAFOLHA
00946,INTENÇÃO DE VOTO PARA PREFEITO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1050,10/1996,SÃO CAETANO DO SUL/SP,DATAFOLHA
00947,INTENÇÃO DE VOTO PARA PREFEITO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1051,10/1996,DIADEMA/SP,DATAFOLHA
00948,INTENÇÃO DE VOTO PARA PREFEITO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1052,10/1996,SANTOS/SP,DATAFOLHA
00949,INTENÇÃO DE VOTO PARA PREFEITO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1053,10/1996,SÃO JOSÉ DOS CAMPOS/SP,DATAFOLHA
