Número da pesquisa,Título,Link da pesquisa,Data,Local,Instituto de pesquisa,contém_religião,método_detecção
3605,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3384,07/2012,ITAPEVI/SP,IBOPE,False,IA_timeout
3606,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3385,10/2012,FORTALEZA/CE,IBOPE,False,IA_timeout
3607,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3386,10/2012,FORTALEZA/CE,IBOPE,False,IA_timeout
3608,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3387,08/2012,FEIRA DE SANTANA/BA,IBOPE,False,IA_timeout
3609,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3388,09/2012,FEIRA DE SANTANA/BA,IBOPE,False,IA_timeout
3610,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3389,08/2012,PALMAS/TO,IBOPE,False,IA_timeout
3611,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3390,09/2012,PALMAS/TO,IBOPE,False,IA_timeout
3612,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3391,07/2012,VÁRZEA GRANDE/MT,IBOPE,False,IA_timeout
3613,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3392,08/2012,PETROLINA/PE,IBOPE,False,IA_timeout
3614,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3393,09/2012,PETROLINA/PE,IBOPE,False,IA_timeout
3615,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3394,08/2012,JUIZ DE FORA/MG,IBOPE,False,IA_timeout
3616,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3395,09/2012,JUIZ DE FORA/MG,IBOPE,False,IA_timeout
3617,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3396,09/2012,JUIZ DE FORA/MG,IBOPE,False,IA_timeout
3618,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3397,10/2012,JUIZ DE FORA/MG,IBOPE,False,IA_timeout
3619,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3398,08/2012,UBERLÂNDIA/MG,IBOPE,False,IA_timeout
3620,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3399,09/2012,UBERLÂNDIA/MG,IBOPE,False,IA_timeout
3621,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3400,09/2012,UBERLÂNDIA/MG,IBOPE,False,IA_timeout
3622,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3401,08/2012,ANGRA DOS REIS/RJ,IBOPE,True,regex
3623,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3402,08/2012,ANGRA DOS REIS/RJ,IBOPE,True,regex
3624,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3403,08/2012,DIADEMA/SP,IBOPE,False,IA_timeout
3625,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3404,08/2012,SANTO ANDRÉ/SP,IBOPE,False,IA_timeout
3626,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3405,08/2012,LINHARES/ES,IBOPE,True,regex
3627,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3406,07/2012,ITANHAÉM/SP,IBOPE,False,IA_timeout
3628,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3407,08/2012,CAMPO GRANDE/MS,IBOPE,False,IA_timeout
3629,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3408,09/2012,CAMPO GRANDE/MS,IBOPE,False,IA_timeout
3630,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3409,10/2012,CAMPO GRANDE/MS,IBOPE,False,IA_timeout
3631,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3410,08/2012,PONTA PORÃ/MS,IBOPE,False,IA_timeout
3632,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3411,09/2012,PONTA PORÃ/MS,IBOPE,False,IA_timeout
3633,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3412,09/2012,PONTA PORÃ/MS,IBOPE,False,IA_timeout
3634,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3413,08/2012,DOURADOS/MS,IBOPE,False,IA_timeout
3635,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3414,09/2012,DOURADOS/MS,IBOPE,False,IA_timeout
3636,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3415,09/2012,DOURADOS/MS,IBOPE,False,IA_timeout
3637,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3416,08/2012,CORUMBÁ/MS,IBOPE,False,IA_timeout
3638,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3417,09/2012,CORUMBÁ/MS,IBOPE,False,IA_timeout
3639,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3418,09/2012,CORUMBÁ/MS,IBOPE,False,IA_timeout
3640,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3419,08/2012,CUIABÁ/MT,IBOPE,False,IA_timeout
3641,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3420,08/2012,RONDONÓPOLIS/MT,IBOPE,False,IA_timeout
3642,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3421,09/2012,RONDONÓPOLIS/MT,IBOPE,False,IA_timeout
3643,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3422,09/2012,RONDONÓPOLIS/MT,IBOPE,False,IA_timeout
3644,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3423,08/2012,SORRISO/MT,IBOPE,False,IA_timeout
3645,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3424,09/2012,SORRISO/MT,IBOPE,False,IA_timeout
3646,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3425,08/2012,TANGARÁ DA SERRA/MT,IBOPE,False,IA_timeout
3647,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3426,09/2012,TANGARÁ DA SERRA/MT,IBOPE,False,IA_timeout
3648,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3427,09/2012,TANGARÁ DA SERRA/MT,IBOPE,False,IA_timeout
3649,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3428,08/2012,SINOP/MT,IBOPE,False,IA_timeout
3650,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3429,09/2012,SINOP/MT,IBOPE,False,IA_timeout
3651,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3430,09/2012,SINOP/MT,IBOPE,False,IA_timeout
3652,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3431,08/2012,CABO FRIO/RJ,IBOPE,True,regex
3653,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3432,08/2012,SÃO CAETANO DO SUL/SP,IBOPE,False,IA_timeout
3654,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3433,08/2012,BOA VISTA/RR,IBOPE,False,IA_timeout
3655,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3434,09/2012,BOA VISTA/RR,IBOPE,False,IA_timeout
3656,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3435,08/2012,MACAPÁ/AP,IBOPE,False,IA_timeout
3657,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3436,08/2012,MANAUS/AM,IBOPE,False,IA_timeout
3658,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3437,09/2012,MANAUS/AM,IBOPE,False,IA_timeout
3659,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3438,08/2012,PORTO VELHO/RO,IBOPE,False,IA_timeout
3660,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3439,09/2012,PORTO VELHO/RO,IBOPE,False,IA_timeout
3661,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3440,10/2012,PORTO VELHO/RO,IBOPE,False,IA_timeout
3662,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3441,08/2012,RIO BRANCO/AC,IBOPE,False,IA_timeout
3663,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3442,09/2012,RIO BRANCO/AC,IBOPE,False,IA_timeout
3664,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3443,10/2012,RIO BRANCO/AC,IBOPE,False,IA_timeout
3665,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3444,08/2012,GOIÂNIA/GO,IBOPE,False,IA_timeout
3666,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3445,08/2012,JOÃO PESSOA/PB,IBOPE,False,IA_timeout
3667,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3446,09/2012,JOÃO PESSOA/PB,IBOPE,False,IA_timeout
3668,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3447,08/2012,VITÓRIA/ES,IBOPE,False,IA_timeout
3669,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3448,09/2012,VITÓRIA/ES,IBOPE,False,IA_timeout
3670,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3449,08/2012,BELÉM/PA,IBOPE,False,IA_timeout
3671,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3450,08/2012,BELÉM/PA,IBOPE,False,IA_timeout
3672,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3451,09/2012,BELÉM/PA,IBOPE,False,IA_timeout
3673,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3452,10/2012,BELÉM/PA,IBOPE,False,IA_timeout
3674,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3453,10/2012,BELÉM/PA,IBOPE,False,IA_timeout
3675,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3454,08/2012,SÃO LUÍS/MA,IBOPE,False,IA_timeout
3676,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3455,08/2012,IMPERATRIZ/MA,IBOPE,False,IA_timeout
3677,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3456,09/2012,IMPERATRIZ/MA,IBOPE,False,IA_timeout
3678,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3457,08/2012,CAMPINA GRANDE/PB,IBOPE,False,IA_timeout
3679,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3458,09/2012,CAMPINA GRANDE/PB,IBOPE,False,IA_timeout
3680,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3459,10/2012,CAMPINA GRANDE/PB,IBOPE,False,IA_timeout
3681,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3460,10/2012,CAMPINA GRANDE/PB,IBOPE,False,IA_timeout
3682,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3461,08/2012,ARACAJU/SE,IBOPE,False,IA_timeout
3683,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3462,09/2012,ARACAJU/SE,IBOPE,False,IA_timeout
3684,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3463,09/2012,ITAJAÍ/SC,IBOPE,False,IA_timeout
3685,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3464,08/2012,MADRE DE DEUS/BA,IBOPE,False,IA_timeout
3686,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3465,08/2012,TERESÓPOLIS/RJ,IBOPE,False,IA_timeout
3687,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3466,08/2012,NITERÓI/RJ,IBOPE,True,regex
3688,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3467,08/2012,PALMAS/TO,IBOPE,True,regex
3689,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3468,09/2012,ITAJAÍ/SC,IBOPE,False,IA_timeout
3690,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3469,08/2012,BARUERI/SP,IBOPE,False,IA_timeout
3691,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3470,09/2012,BARUERI/SP,IBOPE,False,IA_timeout
3692,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3471,08/2012,ARAGUAÍNA/TO,IBOPE,True,regex
3693,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3472,09/2012,ARAGUAÍNA/TO,IBOPE,True,regex
3694,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3473,08/2012,PAULÍNIA/SP,IBOPE,False,IA_timeout
3695,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3474,10/2012,CAMPINAS/SP,IBOPE,False,IA_timeout
3696,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3475,08/2012,CATANDUVA/SP,IBOPE,False,IA_timeout
3697,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3476,08/2012,GURUPI/TO,IBOPE,False,IA_timeout
3698,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3477,08/2012,JUNDIAÍ/SP,IBOPE,False,IA_timeout
3699,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3478,08/2012,CASTANHAL/PA,IBOPE,False,IA_timeout
3700,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3479,08/2012,BRAGANÇA PAULISTA/SP,IBOPE,False,IA_timeout
3701,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3480,09/2012,CACHOEIRAS DE MACACU/RJ,IBOPE,False,IA_timeout
3702,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3481,09/2012,ARAÇATUBA/SP,IBOPE,False,IA_timeout
3703,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3482,09/2012,ARAÇATUBA/SP,IBOPE,False,IA_timeout
3704,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3483,08/2012,ARARANGUÁ/SC,IBOPE,False,IA_timeout
3705,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3484,09/2012,VÁRZEA ALEGRE/CE,IBOPE,False,IA_timeout
3706,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3485,08/2012,CANAÃ DOS CARAJÁS/PA,IBOPE,False,IA_timeout
3707,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3486,08/2012,ITU/SP,IBOPE,False,IA_timeout
3708,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3487,08/2012,ICÓ/CE,IBOPE,False,IA_timeout
3709,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3488,09/2012,RUSSAS/CE,IBOPE,False,IA_timeout
3710,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3489,09/2012,MARCO/CE,IBOPE,False,IA_timeout
3711,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3490,09/2012,TAUÁ/CE,IBOPE,False,IA_timeout
3712,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3491,09/2012,SANTA QUITÉRIA/CE,IBOPE,False,IA_timeout
3713,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3492,09/2012,IGUATU/CE,IBOPE,False,IA_timeout
3714,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3493,09/2012,RIO DAS OSTRAS/RJ,IBOPE,False,IA_timeout
3715,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3494,09/2012,MAUÁ/SP,IBOPE,False,IA_timeout
3716,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3495,09/2012,ARAUCARIA/PR,IBOPE,False,IA_timeout
3717,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3496,09/2012,MARABÁ/PA,IBOPE,False,IA_timeout
3718,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3497,09/2012,MARICÁ/RJ,IBOPE,False,IA_timeout
3719,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3498,09/2012,TERESÓPOLIS/RJ,IBOPE,False,IA_timeout
3720,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3499,09/2012,ITANHAÉM/SP,IBOPE,False,IA_timeout
3721,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3500,09/2012,OSASCO/SP,IBOPE,False,IA_timeout
3722,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3501,09/2012,GURUPI/TO,IBOPE,False,IA_timeout
3723,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3502,09/2012,GURUPI/TO,IBOPE,False,IA_timeout
3724,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3503,06/2012,BARRA MANSA/RJ,IBOPE,True,regex
3725,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3504,09/2012,LUCAS DO RIO VERDE/MT,IBOPE,False,IA_timeout
3726,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3505,09/2012,LUCAS DO RIO VERDE/MT,IBOPE,False,IA_timeout
